id,yod,annualID,Event_type,ChangeType,Confidence,Alt_type,ChangeDesc,In_Park,Dist_Year,Dist_name
15323,2019,604,,,,,,N,,
15324,2019,605,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15325,2019,607,,,,,,N,,
15326,2019,608,,,,,,N,,
15327,2019,609,,,,,,N,,
15328,2019,611,,,,,,N,,
15329,2019,612,,,,,,N,,
15330,2019,614,,,,,,N,,
15331,2019,616,,,,,,N,,
15332,2019,617,,,,,,N,,
15333,2019,618,,,,,,N,,
15334,2019,619,,,,,,N,,
15335,2019,620,,,,,,N,,
15336,2019,621,,,,,,N,,
15337,2019,622,,,,,,N,,
15338,2019,623,,,,,,N,,
15339,2019,624,,,,,,N,,
15340,2019,625,,,,,,N,,
15341,2019,628,,,,,,N,,
15342,2019,630,,,,,,N,,
15343,2019,631,,,,,,N,,
15344,2019,632,,,,,,N,,
15345,2019,634,,,,,,N,,
15346,2019,637,,,,,,N,,
15347,2019,638,,,,,,N,,
15348,2019,639,,,,,,N,,
15349,2019,641,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15350,2019,642,,,,,,N,,
15351,2019,643,,,,,,N,,
15352,2019,644,,,,,,N,,
15353,2019,645,,,,,,N,,
15354,2019,646,,,,,,N,,
15355,2019,647,,,,,,N,,
15356,2019,648,,,,,,N,,
15357,2019,649,,,,,,N,,
15358,2019,651,,,,,,N,,
15359,2019,652,,,,,,N,,
15360,2019,653,,,,,,N,,
15361,2019,654,,,,,,N,,
15362,2019,655,,,,,,N,,
15363,2019,656,,,,,,N,,
15364,2019,657,,,,,,N,,
15365,2019,658,,,,,,N,,
15366,2019,659,,,,,,N,,
15367,2019,660,,,,,,N,,
15368,2019,661,,,,,,N,,
15369,2019,662,,,,,,N,,
15370,2019,663,,,,,,N,,
15371,2019,664,,,,,,N,,
15372,2019,665,,,,,,N,,
15373,2019,666,,,,,,N,,
15374,2019,667,,,,,,N,,
15375,2019,668,,,,,,N,,
15376,2019,669,,,,,,N,,
15377,2019,670,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15378,2019,671,,,,,,N,,
15379,2019,673,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15380,2019,674,,,,,,N,,
15381,2019,675,,,,,,N,,
15382,2019,676,,,,,,N,,
15383,2019,677,,,,,,N,,
15384,2019,678,,,,,,N,,
15385,2019,679,,,,,,N,,
15386,2019,680,,,,,,N,,
15387,2019,681,,,,,,N,,
15388,2019,682,,,,,,N,,
15389,2019,683,,,,,,N,,
15390,2019,684,,,,,,N,,
15391,2019,686,,,,,,N,,
15392,2019,687,,,,,,N,,
15393,2019,688,,,,,,N,,
15394,2019,689,,,,,,N,,
15395,2019,690,,,,,,N,,
15396,2019,691,,,,,,N,,
15397,2019,692,,,,,,N,,
15398,2019,693,,,,,,N,,
15399,2019,694,,,,,,N,,
15400,2019,697,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15401,2019,698,,,,,,N,,
15402,2019,699,,,,,,N,,
15403,2019,700,,,,,,N,,
15404,2019,705,,,,,,N,,
15405,2019,706,,,,,,N,,
15406,2019,707,,,,,,N,,
15407,2019,708,,,,,,Y,,
15408,2019,709,,,,,,N,,
15409,2019,710,,,,,,N,,
15410,2019,711,,,,,,N,,
15411,2019,713,,,,,,N,,
15412,2019,714,,,,,,N,,
15413,2019,716,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15414,2019,717,,,,,,N,,
15415,2019,718,,,,,,N,,
15416,2019,719,,,,,,N,,
15417,2019,720,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15418,2019,721,,,,,,N,,
15419,2019,722,,,,,,N,,
15420,2019,723,,,,,,N,,
15421,2019,726,,,,,,N,,
15422,2019,727,,,,,,N,,
15423,2019,728,,,,,,N,,
15424,2019,729,,,,,,N,,
15425,2019,730,,,,,,N,,
15426,2019,731,,,,,,N,,
15427,2019,732,,,,,,N,,
15428,2019,733,,,,,,N,,
15429,2019,735,,,,,,N,,
15430,2019,736,,,,,,N,,
15431,2019,737,,,,,,N,,
15432,2019,738,,,,,,N,,
15433,2019,740,,,,,,N,,
15434,2019,741,,,,,,N,,
15435,2019,742,,,,,,N,,
15436,2019,746,,,,,,N,,
15437,2019,748,,,,,,N,,
15438,2019,749,,,,,,N,,
15439,2019,750,,,,,,N,,
15440,2019,751,,,,,,N,,
15441,2019,752,,,,,,N,,
15442,2019,753,,,,,,N,,
15443,2019,754,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15444,2019,755,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15445,2019,756,,,,,,N,,
15446,2019,757,,,,,,N,,
15447,2019,758,,,,,,N,,
15448,2019,759,,,,,,N,,
15449,2019,760,,,,,,N,,
15450,2019,761,,,,,,N,,
15451,2019,762,,,,,,N,,
15452,2019,763,,,,,,N,,
15453,2019,764,,,,,,N,,
15454,2019,765,,,,,,N,,
15455,2019,766,,,,,,N,,
15456,2019,767,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15457,2019,768,,,,,,N,,
15458,2019,769,,,,,,N,,
15459,2019,770,,,,,,N,,
15460,2019,771,,,,,,N,,
15461,2019,772,,,,,,N,,
15462,2019,773,,,,,,N,,
15463,2019,775,,,,,,N,,
15464,2019,776,,,,,,N,,
15465,2019,777,,,,,,N,,
15466,2019,778,,,,,,N,,
15467,2019,779,,,,,,N,,
15468,2019,780,,,,,,N,,
15469,2019,781,,,,,,N,,
15470,2019,782,,,,,,N,,
15471,2019,783,,,,,,N,,
15472,2019,787,,,,,,N,,
15473,2019,788,,,,,,N,,
15474,2019,789,,,,,,N,,
15475,2019,790,,,,,,N,,
15476,2019,791,,,,,,N,,
15477,2019,792,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15478,2019,793,,,,,,N,,
15479,2019,794,,,,,,N,,
15480,2019,795,,,,,,Y,,
15481,2019,796,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15482,2019,797,,,,,,N,,
15483,2019,798,,,,,,N,,
15484,2019,799,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15485,2019,800,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15486,2019,801,,,,,,N,,
15487,2019,804,,,,,,N,,
15488,2019,805,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15489,2019,808,,,,,,N,,
15490,2019,809,,,,,,N,,
15491,2019,810,,,,,,N,,
15492,2019,812,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15493,2019,813,,,,,,N,,
15494,2019,815,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15495,2019,816,,,,,,N,,
15496,2019,817,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15497,2019,818,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15498,2019,819,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15499,2019,820,,,,,,N,,
15500,2019,821,,,,,,N,,
15501,2019,822,,,,,,N,,
15502,2019,823,,,,,,N,,
15503,2019,825,,,,,,N,,
15504,2019,826,,,,,,N,,
15505,2019,827,,,,,,N,,
15506,2019,828,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15507,2019,829,,,,,,N,,
15508,2019,831,,,,,,N,,
15509,2019,832,,,,,,N,,
15510,2019,833,,,,,,N,,
15511,2019,834,,,,,,N,,
15512,2019,835,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15513,2019,836,,,,,,N,,
15514,2019,837,,,,,,N,,
15515,2019,838,,,,,,N,,
15516,2019,839,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15517,2019,840,,,,,,N,,
15518,2019,841,,,,,,N,,
15519,2019,842,,,,,,N,,
15520,2019,844,,,,,,N,,
15521,2019,845,,,,,,N,,
15522,2019,846,,,,,,N,,
15523,2019,848,,,,,,N,,
15524,2019,849,,,,,,N,,
15525,2019,851,,,,,,N,,
15526,2019,852,,,,,,N,,
15527,2019,853,,,,,,N,,
15528,2019,855,,,,,,N,,
15529,2019,856,,,,,,N,,
15530,2019,858,,,,,,N,,
15531,2019,860,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15532,2019,861,,,,,,N,,
15533,2019,863,,,,,,N,,
15534,2019,864,,,,,,N,,
15535,2019,865,,,,,,N,,
15536,2019,867,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15537,2019,868,,,,,,N,,
15538,2019,870,,,,,,N,,
15539,2019,871,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15540,2019,872,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15541,2019,884,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15542,2019,886,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15543,2019,889,,,,,,Y,,
15544,2019,890,,,,,,Y,,
15545,2019,891,,,,,,Y,,
15546,2019,914,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15547,2019,929,Mask,Inter-annual Variability,2,,Fully in mask,N,,
15548,2019,966,,,,,,N,,
15549,2019,972,,,,,,N,,
15550,2019,973,,,,,,N,,
15551,2019,974,,,,,,N,,
15552,2020,106,,,,,,N,,
15553,2020,163,,,,,,N,,
15554,2020,165,,,,,,N,,
15555,2020,166,,,,,,N,,
15556,2020,167,,,,,,N,,
15557,2020,194,,,,,,N,,
15558,2020,197,,,,,,N,,
15559,2020,198,,,,,,N,,
15560,2020,201,,,,,,N,,
15561,2020,202,,,,,,N,,
15562,2020,203,,,,,,N,,
15563,2020,204,,,,,,N,,
15564,2020,205,,,,,,N,,
15565,2020,206,,,,,,N,,
15566,2020,208,,,,,,N,,
15567,2020,209,,,,,,N,,
15568,2020,210,,,,,,N,,
15569,2020,211,,,,,,N,,
15570,2020,212,,,,,,N,,
15571,2020,213,,,,,,N,,
15572,2020,215,,,,,,N,,
15573,2020,216,,,,,,N,,
15574,2020,218,,,,,,N,,
15575,2020,219,,,,,,N,,
15576,2020,221,,,,,,N,,
15577,2020,223,,,,,,N,,
15578,2020,225,,,,,,N,,
15579,2020,226,,,,,,N,,
15580,2020,229,,,,,,N,,
15581,2020,231,,,,,,N,,
15582,2020,233,,,,,,N,,
15583,2020,235,,,,,,N,,
15584,2020,236,,,,,,N,,
15585,2020,237,,,,,,N,,
15586,2020,241,,,,,,N,,
15587,2020,242,,,,,,N,,
15588,2020,243,,,,,,N,,
15589,2020,245,,,,,,N,,
15590,2020,246,,,,,,N,,
15591,2020,249,,,,,,N,,
15592,2020,250,,,,,,N,,
15593,2020,252,,,,,,N,,
15594,2020,254,,,,,,N,,
15595,2020,255,,,,,,N,,
15596,2020,256,,,,,,N,,
15597,2020,257,,,,,,N,,
15598,2020,258,,,,,,N,,
15599,2020,260,,,,,,N,,
15600,2020,261,,,,,,N,,
15601,2020,262,,,,,,N,,
15602,2020,263,,,,,,N,,
15603,2020,264,,,,,,N,,
15604,2020,266,,,,,,N,,
15605,2020,267,,,,,,N,,
15606,2020,268,,,,,,N,,
15607,2020,269,,,,,,N,,
15608,2020,270,,,,,,N,,
15609,2020,271,,,,,,N,,
15610,2020,272,,,,,,N,,
15611,2020,274,,,,,,N,,
15612,2020,275,,,,,,N,,
15613,2020,276,,,,,,N,,
15614,2020,277,,,,,,N,,
15615,2020,278,,,,,,N,,
15616,2020,279,,,,,,N,,
15617,2020,281,,,,,,N,,
15618,2020,282,,,,,,N,,
15619,2020,283,,,,,,N,,
15620,2020,284,,,,,,N,,
15621,2020,285,,,,,,N,,
15622,2020,286,,,,,,N,,
15623,2020,287,,,,,,N,,
15624,2020,288,,,,,,N,,
15625,2020,289,,,,,,N,,
15626,2020,291,,,,,,N,,
15627,2020,293,,,,,,N,,
15628,2020,294,,,,,,N,,
15629,2020,299,,,,,,N,,
15630,2020,302,,,,,,N,,
15631,2020,304,,,,,,N,,
15632,2020,307,,,,,,N,,
15633,2020,308,,,,,,N,,
15634,2020,311,,,,,,N,,
15635,2020,313,,,,,,N,,
15636,2020,315,,,,,,N,,
15637,2020,316,,,,,,N,,
15638,2020,317,,,,,,N,,
15639,2020,318,,,,,,N,,
15640,2020,320,,,,,,N,,
15641,2020,322,,,,,,N,,
15642,2020,323,,,,,,N,,
15643,2020,324,,,,,,N,,
15644,2020,325,,,,,,N,,
15645,2020,328,,,,,,N,,
15646,2020,330,,,,,,N,,
15647,2020,336,,,,,,N,,
15648,2020,339,,,,,,N,,
15649,2020,342,,,,,,N,,
15650,2020,346,,,,,,N,,
15651,2020,350,,,,,,N,,
15652,2020,353,,,,,,N,,
15653,2020,354,,,,,,N,,
15654,2020,358,,,,,,N,,
15655,2020,362,,,,,,N,,
15656,2020,363,,,,,,N,,
15657,2020,365,,,,,,N,,
15658,2020,366,,,,,,N,,
15659,2020,368,,,,,,N,,
15660,2020,370,,,,,,N,,
15661,2020,371,,,,,,N,,
15662,2020,372,,,,,,N,,
15663,2020,373,,,,,,N,,
15664,2020,376,,,,,,N,,
15665,2020,377,,,,,,N,,
15666,2020,379,,,,,,N,,
15667,2020,380,,,,,,N,,
15668,2020,382,,,,,,N,,
15669,2020,384,,,,,,N,,
15670,2020,387,,,,,,N,,
15671,2020,391,,,,,,N,,
15672,2020,392,,,,,,N,,
15673,2020,393,,,,,,N,,
15674,2020,395,,,,,,N,,
15675,2020,396,,,,,,N,,
15676,2020,397,,,,,,N,,
15677,2020,399,,,,,,N,,
15678,2020,400,,,,,,N,,
15679,2020,401,,,,,,N,,
15680,2020,402,,,,,,N,,
15681,2020,403,,,,,,N,,
15682,2020,405,,,,,,N,,
15683,2020,406,,,,,,N,,
15684,2020,407,,,,,,N,,
15685,2020,408,,,,,,N,,
15686,2020,410,,,,,,N,,
15687,2020,411,,,,,,N,,
15688,2020,412,,,,,,N,,
15689,2020,413,,,,,,N,,
15690,2020,417,,,,,,N,,
15691,2020,418,,,,,,N,,
15692,2020,419,,,,,,N,,
15693,2020,420,,,,,,N,,
15694,2020,421,,,,,,N,,
15695,2020,423,,,,,,N,,
15696,2020,424,,,,,,N,,
15697,2020,425,,,,,,N,,
15698,2020,426,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15699,2020,427,,,,,,N,,
15700,2020,428,,,,,,N,,
15701,2020,429,,,,,,N,,
15702,2020,431,,,,,,N,,
15703,2020,432,,,,,,N,,
15704,2020,434,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15705,2020,435,,,,,,N,,
15706,2020,436,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15707,2020,437,,,,,,N,,
15708,2020,438,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15709,2020,439,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15710,2020,440,,,,,,N,,
15711,2020,441,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15712,2020,442,,,,,,N,,
15713,2020,443,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15714,2020,444,,,,,,N,,
15715,2020,445,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15716,2020,446,,,,,,N,,
15717,2020,447,,,,,,N,,
15718,2020,448,,,,,,N,,
15719,2020,452,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15720,2020,453,,,,,,Y,,
15721,2020,454,,,,,,N,,
15722,2020,455,,,,,,N,,
15723,2020,456,,,,,,N,,
15724,2020,458,,,,,,N,,
15725,2020,460,,,,,,N,,
15726,2020,461,,,,,,N,,
15727,2020,462,,,,,,N,,
15728,2020,463,,,,,,N,,
15729,2020,464,,,,,,N,,
15730,2020,466,,,,,,N,,
15731,2020,467,,,,,,N,,
15732,2020,468,,,,,,N,,
15733,2020,470,,,,,,N,,
15734,2020,471,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15735,2020,472,,,,,,N,,
15736,2020,473,,,,,,N,,
15737,2020,474,,,,,,N,,
15738,2020,475,,,,,,N,,
15739,2020,477,,,,,,N,,
15740,2020,478,,,,,,N,,
15741,2020,479,,,,,,N,,
15742,2020,480,,,,,,N,,
15743,2020,481,,,,,,Y,,
15744,2020,482,,,,,,N,,
15745,2020,483,,,,,,N,,
15746,2020,484,,,,,,N,,
15747,2020,485,,,,,,N,,
15748,2020,486,,,,,,N,,
15749,2020,487,,,,,,N,,
15750,2020,488,,,,,,N,,
15751,2020,489,,,,,,N,,
15752,2020,490,,,,,,N,,
15753,2020,492,,,,,,N,,
15754,2020,493,,,,,,N,,
15755,2020,494,,,,,,N,,
15756,2020,495,,,,,,N,,
15757,2020,496,,,,,,N,,
15758,2020,497,,,,,,N,,
15759,2020,498,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15760,2020,499,,,,,,N,,
15761,2020,501,,,,,,N,,
15762,2020,503,,,,,,N,,
15763,2020,504,,,,,,N,,
15764,2020,505,,,,,,N,,
15765,2020,506,,,,,,N,,
15766,2020,507,,,,,,N,,
15767,2020,508,,,,,,N,,
15768,2020,510,,,,,,N,,
15769,2020,511,,,,,,N,,
15770,2020,512,,,,,,N,,
15771,2020,513,,,,,,N,,
15772,2020,514,,,,,,N,,
15773,2020,515,,,,,,N,,
15774,2020,517,Mask,Inter-annual Variability,2,,Fully in mask,N,,
15775,2020,518,,,,,,N,,
15776,2020,519,,,,,,N,,
15777,2020,520,,,,,,N,,
15778,2020,521,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15779,2020,523,,,,,,N,,
15780,2020,524,,,,,,N,,
15781,2020,525,,,,,,N,,
15782,2020,526,,,,,,N,,
15783,2020,527,,,,,,N,,
15784,2020,528,,,,,,N,,
15785,2020,530,,,,,,N,,
15786,2020,531,,,,,,N,,
15787,2020,532,,,,,,N,,
15788,2020,533,,,,,,N,,
15789,2020,534,,,,,,N,,
15790,2020,537,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15791,2020,538,,,,,,N,,
15792,2020,539,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15793,2020,540,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15794,2020,541,,,,,,N,,
15795,2020,542,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15796,2020,545,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15797,2020,546,,,,,,N,,
15798,2020,547,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15799,2020,548,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15800,2020,549,,,,,,N,,
15801,2020,550,,,,,,Y,,
15802,2020,551,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15803,2020,553,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15804,2020,554,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15805,2020,556,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15806,2020,557,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15807,2020,558,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15808,2020,559,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15809,2020,561,,,,,,N,,
15810,2020,562,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15811,2020,565,,,,,,N,,
15812,2020,566,,,,,,N,,
15813,2020,568,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15814,2020,570,,,,,,N,,
15815,2020,571,,,,,,N,,
15816,2020,572,,,,,,Y,,
15817,2020,573,,,,,,Y,,
15818,2020,575,,,,,,N,,
15819,2020,576,,,,,,N,,
15820,2020,577,,,,,,N,,
15821,2020,578,,,,,,N,,
15822,2020,579,,,,,,N,,
15823,2020,580,,,,,,N,,
15824,2020,581,,,,,,N,,
15825,2020,582,,,,,,N,,
15826,2020,583,,,,,,N,,
15827,2020,584,,,,,,N,,
15828,2020,585,,,,,,N,,
15829,2020,586,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15830,2020,587,,,,,,N,,
15831,2020,589,,,,,,Y,,
15832,2020,590,,,,,,N,,
15833,2020,591,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15834,2020,592,,,,,,N,,
15835,2020,593,,,,,,N,,
15836,2020,594,,,,,,N,,
15837,2020,595,,,,,,N,,
15838,2020,596,,,,,,N,,
15839,2020,597,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15840,2020,599,,,,,,N,,
15841,2020,601,,,,,,N,,
15842,2020,602,,,,,,N,,
15843,2020,604,,,,,,N,,
15844,2020,605,,,,,,Y,,
15845,2020,606,,,,,,N,,
15846,2020,607,,,,,,N,,
15847,2020,608,,,,,,N,,
15848,2020,609,,,,,,N,,
15849,2020,611,,,,,,N,,
15850,2020,612,,,,,,Y,,
15851,2020,613,,,,,,Y,,
15852,2020,614,,,,,,N,,
15853,2020,615,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15854,2020,616,,,,,,Y,,
15855,2020,617,,,,,,N,,
15856,2020,618,,,,,,N,,
15857,2020,619,,,,,,N,,
15858,2020,620,,,,,,N,,
15859,2020,621,,,,,,N,,
15860,2020,622,,,,,,N,,
15861,2020,623,,,,,,N,,
15862,2020,624,,,,,,N,,
15863,2020,625,,,,,,N,,
15864,2020,626,,,,,,N,,
15865,2020,627,,,,,,N,,
15866,2020,628,,,,,,N,,
15867,2020,629,,,,,,N,,
15868,2020,630,,,,,,N,,
15869,2020,631,,,,,,N,,
15870,2020,632,,,,,,N,,
15871,2020,633,,,,,,N,,
15872,2020,634,,,,,,N,,
15873,2020,635,,,,,,N,,
15874,2020,636,,,,,,N,,
15875,2020,637,,,,,,N,,
15876,2020,638,,,,,,N,,
15877,2020,639,,,,,,N,,
15878,2020,640,,,,,,N,,
15879,2020,641,,,,,,N,,
15880,2020,642,,,,,,N,,
15881,2020,643,,,,,,N,,
15882,2020,644,,,,,,N,,
15883,2020,645,,,,,,N,,
15884,2020,646,,,,,,N,,
15885,2020,647,,,,,,Y,,
15886,2020,648,,,,,,N,,
15887,2020,649,,,,,,N,,
15888,2020,650,,,,,,N,,
15889,2020,651,,,,,,N,,
15890,2020,653,,,,,,N,,
15891,2020,654,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15892,2020,655,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15893,2020,656,,,,,,N,,
15894,2020,658,,,,,,N,,
15895,2020,659,,,,,,Y,,
15896,2020,662,,,,,,N,,
15897,2020,663,,,,,,N,,
15898,2020,666,,,,,,Y,,
15899,2020,667,,,,,,N,,
15900,2020,668,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15901,2020,669,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15902,2020,670,,,,,,N,,
15903,2020,671,,,,,,N,,
15904,2020,672,,,,,,N,,
15905,2020,673,,,,,,Y,,
15906,2020,674,,,,,,Y,,
15907,2020,675,,,,,,N,,
15908,2020,676,,,,,,N,,
15909,2020,678,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15910,2020,679,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15911,2020,680,,,,,,Y,,
15912,2020,681,,,,,,N,,
15913,2020,684,,,,,,Y,,
15914,2020,685,,,,,,N,,
15915,2020,686,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15916,2020,687,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15917,2020,689,,,,,,Y,,
15918,2020,691,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15919,2020,692,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15920,2020,693,,,,,,N,,
15921,2020,694,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15922,2020,695,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15923,2020,696,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15924,2020,697,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15925,2020,699,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15926,2020,700,,,,,,N,,
15927,2020,701,,,,,,N,,
15928,2020,703,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15929,2020,704,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15930,2020,705,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15931,2020,708,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15932,2020,709,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15933,2020,710,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15934,2020,711,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15935,2020,712,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15936,2020,713,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15937,2020,714,,,,,,N,,
15938,2020,715,,,,,,N,,
15939,2020,716,,,,,,N,,
15940,2020,718,,,,,,Y,,
15941,2020,723,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15942,2020,725,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15943,2020,726,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15944,2020,727,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15945,2020,729,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15946,2020,730,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15947,2020,731,,,,,,Y,,
15948,2020,732,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15949,2020,736,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15950,2020,737,,,,,,Y,,
15951,2020,738,Mask,Inter-annual Variability,2,,Fully in mask,Y,,
15952,2020,740,,,,,,Y,,
15953,2020,741,,,,,,Y,,
15954,2020,742,,,,,,Y,,
15955,2020,744,,,,,,Y,,
15956,2020,759,,,,,,Y,,
15957,2020,764,,,,,,N,,
15958,2020,765,,,,,,Y,,
15959,2020,766,,,,,,Y,,
15960,2020,768,,,,,,Y,,
15961,2020,770,,,,,,Y,,
15962,2020,779,,,,,,Y,,
15963,2020,781,,,,,,Y,,
15964,2020,792,,,,,,N,,
15965,2020,794,,,,,,N,,
15966,2020,796,,,,,,N,,
15967,2020,797,,,,,,N,,
15968,2020,798,,,,,,Y,,
15969,2020,799,,,,,,Y,,
15970,2020,800,,,,,,Y,,
15971,2020,801,Mask,Inter-annual Variability,2,,Fully in mask,N,,
15972,2020,807,,,,,,N,,
15973,2020,808,,,,,,N,,
15974,2020,809,,,,,,N,,
15975,2020,816,,,,,,N,,
15976,2020,817,,,,,,N,,
15977,2020,818,,,,,,N,,
15978,2020,820,,,,,,N,,
15979,2020,821,,,,,,N,,
15980,2020,823,,,,,,N,,
15981,2020,825,,,,,,N,,
15982,2020,827,,,,,,N,,
15983,2020,829,,,,,,N,,
15984,2020,830,,,,,,N,,
15985,2020,831,,,,,,N,,
15986,2020,832,,,,,,N,,
15987,2020,833,,,,,,N,,
15988,2020,834,,,,,,N,,
15989,2020,835,,,,,,N,,
15990,2020,836,,,,,,N,,
15991,2020,840,,,,,,N,,
15992,2020,841,,,,,,N,,
15993,2020,842,,,,,,N,,
15994,2020,843,,,,,,N,,
15995,2020,844,,,,,,N,,
15996,2020,845,,,,,,N,,
15997,2020,846,,,,,,N,,
15998,2020,849,,,,,,N,,
15999,2020,852,,,,,,N,,
16000,2020,854,,,,,,N,,
16001,2020,910,,,,,,N,,
16002,2020,913,,,,,,N,,
16003,2020,914,,,,,,N,,
16004,2020,915,,,,,,N,,
16005,2020,916,,,,,,N,,
16006,2020,918,,,,,,N,,
16007,2020,919,,,,,,N,,
16008,2020,920,,,,,,N,,
16009,2020,921,,,,,,N,,
16010,2020,922,,,,,,N,,
16011,2020,923,,,,,,N,,
16012,2020,924,,,,,,N,,
16013,2020,925,,,,,,N,,
16014,2021,131,,,,,,N,,
16015,2021,141,,,,,,N,,
16016,2021,166,,,,,,N,,
16017,2021,188,,,,,,Y,,
16018,2021,189,,,,,,Y,,
16019,2021,192,,,,,,Y,,
16020,2021,193,,,,,,N,,
16021,2021,195,,,,,,Y,,
16022,2021,196,,,,,,Y,,
16023,2021,199,,,,,,Y,,
16024,2021,210,,,,,,N,,
